Item ID,Media URL
1433,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_shirt_06.jpg
1465,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_weapon_shortblade_15.jpg
1478,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_scroll_07.jpg
1511,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_04.jpg
1521,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_axe_18.jpg
1411,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_staff_02.jpg
1502,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_belt_26.jpg
1421,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_cape_14.jpg
1367,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_boots_06.jpg
1489,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_chest_leather_08.jpg
1455,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_weapon_halbard_01.jpg
1387,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_07.jpg
1438,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_shield_03.jpg
1522,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_spear_05.jpg
1412,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_06.jpg
1422,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_gauntlets_18.jpg
1368,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_gauntlets_18.jpg
1388,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_staff_22.jpg
1372,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_cape_10.jpg
1389,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_hammer_09.jpg
1712,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_scroll_01.jpg
1701,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_monsterclaw_02.jpg
1721,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_hammer_09.jpg
1624,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_helmet_03.jpg
1733,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_cape_08.jpg
1678,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_boots_01.jpg
1780,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_boots_fabric_01.jpg
1758,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_gauntlets_04.jpg
1742,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_gauntlets_04.jpg
1750,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_gauntlets_04.jpg
1769,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_shoulder_09.jpg
1523,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_mace_14.jpg
1713,https://render.worldofwarcraft.com/classic1x-us/icons/56/spell_holy_prayerofhealing02.jpg
1722,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_hammer_04.jpg
1679,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_mace_01.jpg
1782,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_cape_14.jpg
1734,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_gauntlets_04.jpg
1759,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_pants_03.jpg
1743,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_pants_03.jpg
1529,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_gem_stone_01.jpg
1770,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_shirt_grey_01.jpg
